day,user_id,month_day,month,week_day,days_offline,online_days,avg_online,offline_days,avg_ofline,avg_submits_14d,success_rate_14d,solved_total,avg_level_task,max_level_task_solved,day_score_14,total_score,target_14d
22/08/22,806,0.22,0.8,0.1,0,48,0.7741935483870968,14,0.22580645161290322,1.4285714285714286,0.4,22,1.6666666666666667,1,6.930000066757202,20.550000190734863,0
23/08/22,806,0.23,0.8,0.2,0,49,0.7777777777777778,14,0.2222222222222222,1.5,0.38095238095238093,22,3,0,6.930000066757202,20.550000190734863,0
24/08/22,806,0.24,0.8,0.3,0,50,0.78125,14,0.21875,1.5,0.38095238095238093,22,3,0,6.930000066757202,20.550000190734863,0
25/08/22,806,0.25,0.8,0.4,0,51,0.7846153846153846,14,0.2153846153846154,1.6428571428571428,0.34782608695652173,22,2,0,6.930000066757202,20.550000190734863,0
26/08/22,806,0.26,0.8,0.5,0,52,0.7878787878787878,14,0.21212121212121213,2,0.2857142857142857,22,2.2,0,6.930000066757202,20.550000190734863,0
27/08/22,806,0.27,0.8,0.6,0,53,0.7910447761194029,14,0.208955223880597,2.2857142857142856,0.3125,24,1.5,1,8.890000104904175,22.510000228881836,0
28/08/22,806,0.28,0.8,0.7,0,54,0.7941176470588235,14,0.20588235294117646,2.142857142857143,0.26666666666666666,24,2,0,7.290000081062317,22.510000228881836,0
29/08/22,806,0.29,0.8,0.1,0,55,0.7971014492753623,14,0.2028985507246377,2,0.21428571428571427,24,3,0,5.6100000739097595,22.510000228881836,0
30/08/22,806,0.3,0.8,0.2,0,56,0.8,14,0.2,2,0.21428571428571427,25,1,1,5.680000066757202,23.510000228881836,0
31/08/22,806,0.31,0.8,0.3,0,57,0.8028169014084507,14,0.19718309859154928,2.142857142857143,0.2,25,3,0,5.680000066757202,23.510000228881836,0
01/09/22,806,0.01,0.9,0.4,0,58,0.8055555555555556,14,0.19444444444444445,2.2142857142857144,0.1935483870967742,25,4,0,5.680000066757202,23.510000228881836,0
02/09/22,806,0.02,0.9,0.5,0,59,0.8082191780821918,14,0.1917808219178082,2.142857142857143,0.2,26,1,1,5.670000076293945,24.50000023841858,0
03/09/22,806,0.03,0.9,0.6,0,60,0.8108108108108109,14,0.1891891891891892,2.142857142857143,0.2,26,3,0,5.670000076293945,24.50000023841858,0
04/09/22,806,0.04,0.9,0.7,0,61,0.8133333333333334,14,0.18666666666666668,2.142857142857143,0.2,26,3,0,5.670000076293945,24.50000023841858,0
05/09/22,806,0.05,0.9,0.1,1,61,0.8026315789473685,15,0.19736842105263158,1.9285714285714286,0.14814814814814814,26,0,0,3.950000047683716,24.50000023841858,0
06/09/22,806,0.06,0.9,0.2,0,62,0.8051948051948052,15,0.19480519480519481,2.142857142857143,0.13333333333333333,26,2.25,0,3.950000047683716,24.50000023841858,0
07/09/22,806,0.07,0.9,0.3,1,62,0.7948717948717948,16,0.20512820512820512,2.0714285714285716,0.13793103448275862,26,0,0,3.950000047683716,24.50000023841858,0
08/09/22,806,0.08,0.9,0.4,0,63,0.7974683544303798,16,0.20253164556962025,2,0.14285714285714285,26,2.6666666666666665,0,3.950000047683716,24.50000023841858,0
09/09/22,806,0.09,0.9,0.5,0,64,0.8,16,0.2,1.7857142857142858,0.2,27,2,1,4.950000047683716,25.50000023841858,0
10/09/22,806,0.1,0.9,0.6,0,65,0.8024691358024691,16,0.19753086419753085,1.7857142857142858,0.12,27,3,0,2.990000009536743,25.50000023841858,0
11/09/22,806,0.11,0.9,0.7,0,66,0.8048780487804879,16,0.1951219512195122,1.7857142857142858,0.12,27,1,0,2.990000009536743,25.50000023841858,0
12/09/22,806,0.12,0.9,0.1,0,67,0.8072289156626506,16,0.1927710843373494,1.7857142857142858,0.12,27,2,0,2.990000009536743,25.50000023841858,0
13/09/22,806,0.13,0.9,0.2,0,68,0.8095238095238095,16,0.19047619047619047,1.7857142857142858,0.08,27,1,0,1.9900000095367432,25.50000023841858,0
14/09/22,806,0.14,0.9,0.3,0,69,0.8117647058823529,16,0.18823529411764706,1.7857142857142858,0.16,29,2,2,3.900000035762787,27.410000264644623,0
15/09/22,806,0.15,0.9,0.4,0,70,0.813953488372093,16,0.18604651162790697,1.7857142857142858,0.2,30,3,3,4.870000064373016,28.380000293254852,0
16/09/22,806,0.16,0.9,0.5,0,71,0.8160919540229885,16,0.1839080459770115,1.9285714285714286,0.14814814814814814,30,3,0,3.880000054836273,28.380000293254852,0
17/09/22,806,0.17,0.9,0.6,0,72,0.8181818181818182,16,0.18181818181818182,2.0714285714285716,0.13793103448275862,30,3,0,3.880000054836273,28.380000293254852,0
18/09/22,806,0.18,0.9,0.7,0,73,0.8202247191011236,16,0.1797752808988764,2.0714285714285716,0.13793103448275862,30,3,0,3.880000054836273,28.380000293254852,0
19/09/22,806,0.19,0.9,0.1,0,74,0.8222222222222222,16,0.17777777777777778,2.2857142857142856,0.125,30,2,0,3.880000054836273,28.380000293254852,0
20/09/22,806,0.2,0.9,0.2,0,75,0.8241758241758241,16,0.17582417582417584,2.0714285714285716,0.13793103448275862,30,3,0,3.880000054836273,28.380000293254852,0
21/09/22,806,0.21,0.9,0.3,0,76,0.8260869565217391,16,0.17391304347826086,2.2857142857142856,0.125,30,3.3333333333333335,0,3.880000054836273,28.380000293254852,0
22/09/22,806,0.22,0.9,0.4,1,76,0.8172043010752689,17,0.1827956989247312,2.0714285714285716,0.13793103448275862,30,0,0,3.880000054836273,28.380000293254852,0
23/09/22,806,0.23,0.9,0.5,0,77,0.8191489361702128,17,0.18085106382978725,2,0.10714285714285714,30,3,0,2.880000054836273,28.380000293254852,0
24/09/22,806,0.24,0.9,0.6,1,77,0.8105263157894737,18,0.18947368421052632,1.7142857142857142,0.125,30,0,0,2.880000054836273,28.380000293254852,0
25/09/22,806,0.25,0.9,0.7,0,78,0.8125,18,0.1875,1.7142857142857142,0.125,30,2,0,2.880000054836273,28.380000293254852,0
26/09/22,806,0.26,0.9,0.1,1,78,0.8041237113402062,19,0.1958762886597938,1.6428571428571428,0.13043478260869565,30,0,0,2.880000054836273,28.380000293254852,0
27/09/22,806,0.27,0.9,0.2,0,79,0.8061224489795918,19,0.19387755102040816,1.7142857142857142,0.125,30,2.5,0,2.880000054836273,28.380000293254852,0
28/09/22,806,0.28,0.9,0.3,1,79,0.797979797979798,20,0.20202020202020202,1.5,0.047619047619047616,30,0,0,0.9700000286102295,28.380000293254852,0
29/09/22,806,0.29,0.9,0.4,0,80,0.8,20,0.2,1.4285714285714286,0.05,31,2,2,0.9399999976158142,29.320000290870667,0
30/09/22,806,0.3,0.9,0.5,0,81,0.801980198019802,20,0.19801980198019803,1.2857142857142858,0.05555555555555555,31,3,0,0.9399999976158142,29.320000290870667,0
01/10/22,806,0.01,1,0.6,0,82,0.803921568627451,20,0.19607843137254902,1.3571428571428572,0.10526315789473684,32,2.75,1,1.9399999976158142,30.320000290870667,0
02/10/22,806,0.02,1,0.7,0,83,0.8058252427184466,20,0.1941747572815534,1.2857142857142858,0.1111111111111111,32,2,0,1.9399999976158142,30.320000290870667,0
03/10/22,806,0.03,1,0.1,0,84,0.8076923076923077,20,0.19230769230769232,1.1428571428571428,0.1875,33,2,2,2.75,31.130000293254852,0
04/10/22,806,0.04,1,0.2,0,85,0.8095238095238095,20,0.19047619047619047,1.1428571428571428,0.1875,33,2,0,2.75,31.130000293254852,0
05/10/22,806,0.05,1,0.3,0,86,0.8113207547169812,20,0.18867924528301888,1.2857142857142858,0.16666666666666666,33,2.6,0,2.75,31.130000293254852,0
06/10/22,806,0.06,1,0.4,0,87,0.8130841121495327,20,0.18691588785046728,1.5,0.19047619047619047,34,2,1,3.6200000047683716,32.000000298023224,0
07/10/22,806,0.07,1,0.5,0,88,0.8148148148148148,20,0.18518518518518517,1.5,0.23809523809523808,35,3,3,4.5799999833106995,32.96000027656555,0
08/10/22,806,0.08,1,0.6,0,89,0.8165137614678899,20,0.1834862385321101,1.5714285714285714,0.2727272727272727,36,2,2,5.550000011920929,33.93000030517578,0
09/10/22,806,0.09,1,0.7,1,89,0.8090909090909091,21,0.19090909090909092,1.5,0.2857142857142857,36,0,0,5.550000011920929,33.93000030517578,0
10/10/22,806,0.1,1,0.1,2,89,0.8018018018018018,22,0.1981981981981982,1.5,0.2857142857142857,36,0,0,5.550000011920929,33.93000030517578,0
11/10/22,806,0.11,1,0.2,0,90,0.8035714285714286,22,0.19642857142857142,1.6428571428571428,0.2608695652173913,36,4,0,5.550000011920929,33.93000030517578,0
12/10/22,806,0.12,1,0.3,0,91,0.8053097345132744,22,0.19469026548672566,1.7857142857142858,0.24,36,1,0,5.550000011920929,33.93000030517578,0
13/10/22,806,0.13,1,0.4,0,92,0.8070175438596491,22,0.19298245614035087,2,0.17857142857142858,36,1.75,0,4.610000014305115,33.93000030517578,0
14/10/22,806,0.14,1,0.5,0,93,0.808695652173913,22,0.19130434782608696,2.2142857142857144,0.16129032258064516,36,2.25,0,4.610000014305115,33.93000030517578,0
15/10/22,806,0.15,1,0.6,0,94,0.8103448275862069,22,0.1896551724137931,2.2142857142857144,0.1935483870967742,38,1.75,1,5.350000023841858,35.670000314712524,0
16/10/22,806,0.16,1,0.7,0,95,0.811965811965812,22,0.18803418803418803,2.5714285714285716,0.16666666666666666,38,3,0,5.350000023841858,35.670000314712524,0
17/10/22,806,0.17,1,0.1,0,96,0.8135593220338984,22,0.1864406779661017,2.642857142857143,0.16216216216216217,39,1,1,5.540000021457672,36.670000314712524,0
18/10/22,806,0.18,1,0.2,1,96,0.8067226890756303,23,0.19327731092436976,2.5714285714285716,0.16666666666666666,39,0,0,5.540000021457672,36.670000314712524,0
19/10/22,806,0.19,1,0.3,0,97,0.8083333333333333,23,0.19166666666666668,2.2857142857142856,0.1875,39,2,0,5.540000021457672,36.670000314712524,0
20/10/22,806,0.2,1,0.4,0,98,0.8099173553719008,23,0.19008264462809918,2.2142857142857144,0.16129032258064516,39,4,0,4.6700000166893005,36.670000314712524,0
21/10/22,806,0.21,1,0.5,0,99,0.8114754098360656,23,0.1885245901639344,2.2857142857142856,0.125,39,4,0,3.7100000381469727,36.670000314712524,0
22/10/22,806,0.22,1,0.6,0,100,0.8130081300813008,23,0.18699186991869918,2.357142857142857,0.09090909090909091,39,1,0,2.740000009536743,36.670000314712524,0
23/10/22,806,0.23,1,0.7,0,101,0.8145161290322581,23,0.18548387096774194,2.4285714285714284,0.08823529411764706,39,3,0,2.740000009536743,36.670000314712524,0
24/10/22,806,0.24,1,0.1,0,102,0.816,23,0.184,2.5714285714285716,0.08333333333333333,39,3.5,0,2.740000009536743,36.670000314712524,0
25/10/22,806,0.25,1,0.2,0,103,0.8174603174603174,23,0.18253968253968253,2.4285714285714284,0.08823529411764706,39,2.5,0,2.740000009536743,36.670000314712524,0
26/10/22,806,0.26,1,0.3,0,104,0.8188976377952756,23,0.18110236220472442,2.5,0.14285714285714285,41,1.6666666666666667,1,4.740000009536743,38.670000314712524,0
27/10/22,806,0.27,1,0.4,0,105,0.8203125,23,0.1796875,2.2857142857142856,0.15625,41,3,0,4.740000009536743,38.670000314712524,0
28/10/22,806,0.28,1,0.5,1,105,0.813953488372093,24,0.18604651162790697,2,0.17857142857142858,41,0,0,4.740000009536743,38.670000314712524,0
29/10/22,806,0.29,1,0.6,0,106,0.8153846153846154,24,0.18461538461538463,1.9285714285714286,0.1111111111111111,41,1.6666666666666667,0,3,38.670000314712524,0
30/10/22,806,0.3,1,0.7,0,107,0.816793893129771,24,0.183206106870229,1.8571428571428572,0.15384615384615385,42,2,2,3.9800000190734863,39.65000033378601,0
31/10/22,806,0.31,1,0.1,0,108,0.8181818181818182,24,0.18181818181818182,1.8571428571428572,0.11538461538461539,42,2,0,2.9800000190734863,39.65000033378601,0
01/11/22,806,0.01,1.1,0.2,1,108,0.8120300751879699,25,0.18796992481203006,1.8571428571428572,0.11538461538461539,42,0,0,2.9800000190734863,39.65000033378601,0
02/11/22,806,0.02,1.1,0.3,2,108,0.8059701492537313,26,0.19402985074626866,1.7857142857142858,0.12,42,0,0,2.9800000190734863,39.65000033378601,0
03/11/22,806,0.03,1.1,0.4,0,109,0.8074074074074075,26,0.1925925925925926,1.7857142857142858,0.16,43,1,1,3.9600000381469727,40.6300003528595,0
04/11/22,806,0.04,1.1,0.5,0,110,0.8088235294117647,26,0.19117647058823528,1.7142857142857142,0.16666666666666666,43,2,0,3.9600000381469727,40.6300003528595,0
05/11/22,806,0.05,1.1,0.6,1,110,0.8029197080291971,27,0.19708029197080293,1.5714285714285714,0.18181818181818182,43,0,0,3.9600000381469727,40.6300003528595,0
06/11/22,806,0.06,1.1,0.7,2,110,0.7971014492753623,28,0.2028985507246377,1.5,0.19047619047619047,43,0,0,3.9600000381469727,40.6300003528595,0
07/11/22,806,0.07,1.1,0.1,3,110,0.7913669064748201,29,0.20863309352517986,1.3571428571428572,0.21052631578947367,43,0,0,3.9600000381469727,40.6300003528595,0
08/11/22,806,0.08,1.1,0.2,0,111,0.7928571428571428,29,0.20714285714285716,1.4285714285714286,0.25,44,3.3333333333333335,2,4.930000066757202,41.60000038146973,0
09/11/22,806,0.09,1.1,0.3,0,112,0.7943262411347518,29,0.20567375886524822,1.3571428571428572,0.15789473684210525,44,2,0,2.930000066757202,41.60000038146973,0
10/11/22,806,0.1,1.1,0.4,1,112,0.7887323943661971,30,0.2112676056338028,1.2857142857142858,0.16666666666666666,44,0,0,2.930000066757202,41.60000038146973,0
11/11/22,806,0.11,1.1,0.5,0,113,0.7902097902097902,30,0.2097902097902098,1.4285714285714286,0.25,46,1,1,4.850000023841858,43.52000033855438,0
12/11/22,806,0.12,1.1,0.6,1,113,0.7847222222222222,31,0.2152777777777778,1.2142857142857142,0.29411764705882354,46,0,0,4.850000023841858,43.52000033855438,0
13/11/22,806,0.13,1.1,0.7,2,113,0.7793103448275862,32,0.2206896551724138,0.8571428571428571,0.3333333333333333,46,0,0,3.8700000047683716,43.52000033855438,0
14/11/22,806,0.14,1.1,0.1,0,114,0.7808219178082192,32,0.2191780821917808,0.8571428571428571,0.3333333333333333,46,4,0,3.8700000047683716,43.52000033855438,0
15/11/22,806,0.15,1.1,0.2,0,115,0.782312925170068,32,0.21768707482993196,0.9285714285714286,0.3076923076923077,46,3,0,3.8700000047683716,43.52000033855438,0
16/11/22,806,0.16,1.1,0.3,0,116,0.7837837837837838,32,0.21621621621621623,1.1428571428571428,0.25,46,2.3333333333333335,0,3.8700000047683716,43.52000033855438,0
17/11/22,806,0.17,1.1,0.4,0,117,0.785234899328859,32,0.21476510067114093,1.0714285714285714,0.2,46,2,0,2.8899999856948853,43.52000033855438,0
18/11/22,806,0.18,1.1,0.5,0,118,0.7866666666666666,32,0.21333333333333335,1.1428571428571428,0.1875,46,4,0,2.8899999856948853,43.52000033855438,0
19/11/22,806,0.19,1.1,0.6,0,119,0.7880794701986755,32,0.2119205298013245,1.2857142857142858,0.16666666666666666,46,4,0,2.8899999856948853,43.52000033855438,1
22/06/22,811,0.22,0.6,0.3,,0,0,1,1,0,0,0,0,0,0,0,0
23/06/22,811,0.23,0.6,0.4,,0,0,2,1,0,0,0,0,0,0,0,0
24/06/22,811,0.24,0.6,0.5,,0,0,3,1,0,0,0,0,0,0,0,0
25/06/22,811,0.25,0.6,0.6,,0,0,4,1,0,0,0,0,0,0,0,0
26/06/22,811,0.26,0.6,0.7,,0,0,5,1,0,0,0,0,0,0,0,0
27/06/22,811,0.27,0.6,0.1,,0,0,6,1,0,0,0,0,0,0,0,0
28/06/22,811,0.28,0.6,0.2,,0,0,7,1,0,0,0,0,0,0,0,0
29/06/22,811,0.29,0.6,0.3,,0,0,8,1,0,0,0,0,0,0,0,0
30/06/22,811,0.3,0.6,0.4,0,1,0.1111111111111111,8,0.8888888888888888,0.35714285714285715,0.6,3,1.4,2,2.7700000405311584,2.7700000405311584,0
01/07/22,811,0.01,0.7,0.5,1,1,0.1,9,0.9,0.35714285714285715,0.6,3,0,0,2.7700000405311584,2.7700000405311584,0
02/07/22,811,0.02,0.7,0.6,2,1,0.09090909090909091,10,0.9090909090909091,0.35714285714285715,0.6,3,0,0,2.7700000405311584,2.7700000405311584,0
03/07/22,811,0.03,0.7,0.7,0,2,0.16666666666666666,10,0.8333333333333334,0.5714285714285714,0.375,3,2,0,2.7700000405311584,2.7700000405311584,1
04/07/22,811,0.04,0.7,0.1,1,2,0.15384615384615385,11,0.8461538461538461,0.5714285714285714,0.375,3,0,0,2.7700000405311584,2.7700000405311584,0
05/07/22,811,0.05,0.7,0.2,2,2,0.14285714285714285,12,0.8571428571428571,0.5714285714285714,0.375,3,0,0,2.7700000405311584,2.7700000405311584,0
06/07/22,811,0.06,0.7,0.3,3,2,0.13333333333333333,13,0.8666666666666667,0.5714285714285714,0.375,3,0,0,2.7700000405311584,2.7700000405311584,0
07/07/22,811,0.07,0.7,0.4,4,2,0.125,14,0.875,0.5714285714285714,0.375,3,0,0,2.7700000405311584,2.7700000405311584,0
08/07/22,811,0.08,0.7,0.5,5,2,0.11764705882352941,15,0.8823529411764706,0.5714285714285714,0.375,3,0,0,2.7700000405311584,2.7700000405311584,0
09/07/22,811,0.09,0.7,0.6,6,2,0.1111111111111111,16,0.8888888888888888,0.5714285714285714,0.375,3,0,0,2.7700000405311584,2.7700000405311584,0
10/07/22,811,0.1,0.7,0.7,7,2,0.10526315789473684,17,0.8947368421052632,0.5714285714285714,0.375,3,0,0,2.7700000405311584,2.7700000405311584,0
11/07/22,811,0.11,0.7,0.1,8,2,0.1,18,0.9,0.5714285714285714,0.375,3,0,0,2.7700000405311584,2.7700000405311584,0
12/07/22,811,0.12,0.7,0.2,9,2,0.09523809523809523,19,0.9047619047619048,0.5714285714285714,0.375,3,0,0,2.7700000405311584,2.7700000405311584,0
13/07/22,811,0.13,0.7,0.3,10,2,0.09090909090909091,20,0.9090909090909091,0.5714285714285714,0.375,3,0,0,2.7700000405311584,2.7700000405311584,0
14/07/22,811,0.14,0.7,0.4,11,2,0.08695652173913043,21,0.9130434782608695,0.21428571428571427,0,3,0,0,0,2.7700000405311584,0
15/07/22,811,0.15,0.7,0.5,12,2,0.08333333333333333,22,0.9166666666666666,0.21428571428571427,0,3,0,0,0,2.7700000405311584,0
16/07/22,811,0.16,0.7,0.6,13,2,0.08,23,0.92,0.21428571428571427,0,3,0,0,0,2.7700000405311584,0
17/07/22,811,0.17,0.7,0.7,14,2,0.07692307692307693,24,0.9230769230769231,0,0,3,0,0,0,2.7700000405311584,0
18/07/22,811,0.18,0.7,0.1,0,3,0.1111111111111111,24,0.8888888888888888,0.07142857142857142,1,4,2,2,1,3.7700000405311584,0
19/07/22,811,0.19,0.7,0.2,1,3,0.10714285714285714,25,0.8928571428571429,0.07142857142857142,1,4,0,0,1,3.7700000405311584,0
20/07/22,811,0.2,0.7,0.3,2,3,0.10344827586206896,26,0.896551724137931,0.07142857142857142,1,4,0,0,1,3.7700000405311584,0
21/07/22,811,0.21,0.7,0.4,3,3,0.1,27,0.9,0.07142857142857142,1,4,0,0,1,3.7700000405311584,0
22/07/22,811,0.22,0.7,0.5,4,3,0.0967741935483871,28,0.9032258064516129,0.07142857142857142,1,4,0,0,1,3.7700000405311584,0
23/07/22,811,0.23,0.7,0.6,5,3,0.09375,29,0.90625,0.07142857142857142,1,4,0,0,1,3.7700000405311584,0
24/07/22,811,0.24,0.7,0.7,6,3,0.09090909090909091,30,0.9090909090909091,0.07142857142857142,1,4,0,0,1,3.7700000405311584,0
25/07/22,811,0.25,0.7,0.1,7,3,0.08823529411764706,31,0.9117647058823529,0.07142857142857142,1,4,0,0,1,3.7700000405311584,0
26/07/22,811,0.26,0.7,0.2,0,4,0.11428571428571428,31,0.8857142857142857,0.14285714285714285,0.5,4,1,0,1,3.7700000405311584,0
27/07/22,811,0.27,0.7,0.3,1,4,0.1111111111111111,32,0.8888888888888888,0.14285714285714285,0.5,4,0,0,1,3.7700000405311584,0
28/07/22,811,0.28,0.7,0.4,2,4,0.10810810810810811,33,0.8918918918918919,0.14285714285714285,0.5,4,0,0,1,3.7700000405311584,0
29/07/22,811,0.29,0.7,0.5,3,4,0.10526315789473684,34,0.8947368421052632,0.14285714285714285,0.5,4,0,0,1,3.7700000405311584,0
30/07/22,811,0.3,0.7,0.6,0,5,0.1282051282051282,34,0.8717948717948718,0.2857142857142857,0.5,5,1,1,1.9700000286102295,4.740000069141388,1
31/07/22,811,0.31,0.7,0.7,1,5,0.125,35,0.875,0.2857142857142857,0.5,5,0,0,1.9700000286102295,4.740000069141388,1
01/08/22,811,0.01,0.8,0.1,2,5,0.12195121951219512,36,0.8780487804878049,0.21428571428571427,0.3333333333333333,5,0,0,0.9700000286102295,4.740000069141388,1
02/08/22,811,0.02,0.8,0.2,3,5,0.11904761904761904,37,0.8809523809523809,0.21428571428571427,0.3333333333333333,5,0,0,0.9700000286102295,4.740000069141388,1
03/08/22,811,0.03,0.8,0.3,4,5,0.11627906976744186,38,0.8837209302325582,0.21428571428571427,0.3333333333333333,5,0,0,0.9700000286102295,4.740000069141388,1
04/08/22,811,0.04,0.8,0.4,5,5,0.11363636363636363,39,0.8863636363636364,0.21428571428571427,0.3333333333333333,5,0,0,0.9700000286102295,4.740000069141388,1
05/08/22,811,0.05,0.8,0.5,6,5,0.1111111111111111,40,0.8888888888888888,0.21428571428571427,0.3333333333333333,5,0,0,0.9700000286102295,4.740000069141388,0
06/08/22,811,0.06,0.8,0.6,7,5,0.10869565217391304,41,0.8913043478260869,0.21428571428571427,0.3333333333333333,5,0,0,0.9700000286102295,4.740000069141388,0
07/08/22,811,0.07,0.8,0.7,8,5,0.10638297872340426,42,0.8936170212765957,0.21428571428571427,0.3333333333333333,5,0,0,0.9700000286102295,4.740000069141388,0
08/08/22,811,0.08,0.8,0.1,9,5,0.10416666666666667,43,0.8958333333333334,0.21428571428571427,0.3333333333333333,5,0,0,0.9700000286102295,4.740000069141388,0
09/08/22,811,0.09,0.8,0.2,10,5,0.10204081632653061,44,0.8979591836734694,0.14285714285714285,0.5,5,0,0,0.9700000286102295,4.740000069141388,0
10/08/22,811,0.1,0.8,0.3,11,5,0.1,45,0.9,0.14285714285714285,0.5,5,0,0,0.9700000286102295,4.740000069141388,0
11/08/22,811,0.11,0.8,0.4,12,5,0.09803921568627451,46,0.9019607843137255,0.14285714285714285,0.5,5,0,0,0.9700000286102295,4.740000069141388,0
12/08/22,811,0.12,0.8,0.5,13,5,0.09615384615384616,47,0.9038461538461539,0.14285714285714285,0.5,5,0,0,0.9700000286102295,4.740000069141388,0
13/08/22,811,0.13,0.8,0.6,14,5,0.09433962264150944,48,0.9056603773584906,0,0,5,0,0,0,4.740000069141388,0
14/08/22,811,0.14,0.8,0.7,15,5,0.09259259259259259,49,0.9074074074074074,0,0,5,0,0,0,4.740000069141388,0
15/08/22,811,0.15,0.8,0.1,16,5,0.09090909090909091,50,0.9090909090909091,0,0,5,0,0,0,4.740000069141388,0
16/08/22,811,0.16,0.8,0.2,17,5,0.08928571428571429,51,0.9107142857142857,0,0,5,0,0,0,4.740000069141388,0
17/08/22,811,0.17,0.8,0.3,18,5,0.08771929824561403,52,0.9122807017543859,0,0,5,0,0,0,4.740000069141388,0
18/08/22,811,0.18,0.8,0.4,19,5,0.08620689655172414,53,0.9137931034482759,0,0,5,0,0,0,4.740000069141388,0
19/08/22,811,0.19,0.8,0.5,0,6,0.1016949152542373,53,0.8983050847457628,0.07142857142857142,0,5,1,0,0,4.740000069141388,0
20/08/22,811,0.2,0.8,0.6,1,6,0.1,54,0.9,0.07142857142857142,0,5,0,0,0,4.740000069141388,0
21/08/22,811,0.21,0.8,0.7,2,6,0.09836065573770492,55,0.9016393442622951,0.07142857142857142,0,5,0,0,0,4.740000069141388,0
22/08/22,811,0.22,0.8,0.1,0,7,0.11290322580645161,55,0.8870967741935484,0.21428571428571427,0.3333333333333333,6,2,1,0.9800000190734863,5.720000088214874,0
23/08/22,811,0.23,0.8,0.2,1,7,0.1111111111111111,56,0.8888888888888888,0.21428571428571427,0.3333333333333333,6,0,0,0.9800000190734863,5.720000088214874,0
24/08/22,811,0.24,0.8,0.3,2,7,0.109375,57,0.890625,0.21428571428571427,0.3333333333333333,6,0,0,0.9800000190734863,5.720000088214874,0
25/08/22,811,0.25,0.8,0.4,3,7,0.1076923076923077,58,0.8923076923076924,0.21428571428571427,0.3333333333333333,6,0,0,0.9800000190734863,5.720000088214874,0
26/08/22,811,0.26,0.8,0.5,4,7,0.10606060606060606,59,0.8939393939393939,0.21428571428571427,0.3333333333333333,6,0,0,0.9800000190734863,5.720000088214874,0
27/08/22,811,0.27,0.8,0.6,0,8,0.11940298507462686,59,0.8805970149253731,0.2857142857142857,0.25,6,3,0,0.9800000190734863,5.720000088214874,0
28/08/22,811,0.28,0.8,0.7,1,8,0.11764705882352941,60,0.8823529411764706,0.2857142857142857,0.25,6,0,0,0.9800000190734863,5.720000088214874,0
29/08/22,811,0.29,0.8,0.1,2,8,0.11594202898550725,61,0.8840579710144928,0.2857142857142857,0.25,6,0,0,0.9800000190734863,5.720000088214874,0
30/08/22,811,0.3,0.8,0.2,3,8,0.11428571428571428,62,0.8857142857142857,0.2857142857142857,0.25,6,0,0,0.9800000190734863,5.720000088214874,0
31/08/22,811,0.31,0.8,0.3,4,8,0.11267605633802817,63,0.8873239436619719,0.2857142857142857,0.25,6,0,0,0.9800000190734863,5.720000088214874,0
01/09/22,811,0.01,0.9,0.4,5,8,0.1111111111111111,64,0.8888888888888888,0.2857142857142857,0.25,6,0,0,0.9800000190734863,5.720000088214874,0
02/09/22,811,0.02,0.9,0.5,0,9,0.1232876712328767,64,0.8767123287671232,0.42857142857142855,0.3333333333333333,7,2.3333333333333335,1,1.9300000071525574,6.670000076293945,0
03/09/22,811,0.03,0.9,0.6,1,9,0.12162162162162163,65,0.8783783783783784,0.42857142857142855,0.3333333333333333,7,0,0,1.9300000071525574,6.670000076293945,0
04/09/22,811,0.04,0.9,0.7,2,9,0.12,66,0.88,0.42857142857142855,0.3333333333333333,7,0,0,1.9300000071525574,6.670000076293945,0
05/09/22,811,0.05,0.9,0.1,3,9,0.11842105263157894,67,0.881578947368421,0.2857142857142857,0.25,7,0,0,0.949999988079071,6.670000076293945,0
06/09/22,811,0.06,0.9,0.2,4,9,0.11688311688311688,68,0.8831168831168831,0.2857142857142857,0.25,7,0,0,0.949999988079071,6.670000076293945,0
07/09/22,811,0.07,0.9,0.3,0,10,0.1282051282051282,68,0.8717948717948718,0.35714285714285715,0.2,7,3,0,0.949999988079071,6.670000076293945,0
08/09/22,811,0.08,0.9,0.4,1,10,0.12658227848101267,69,0.8734177215189873,0.35714285714285715,0.2,7,0,0,0.949999988079071,6.670000076293945,0
09/09/22,811,0.09,0.9,0.5,2,10,0.125,70,0.875,0.35714285714285715,0.2,7,0,0,0.949999988079071,6.670000076293945,0
10/09/22,811,0.1,0.9,0.6,3,10,0.12345679012345678,71,0.8765432098765432,0.2857142857142857,0.25,7,0,0,0.949999988079071,6.670000076293945,0
11/09/22,811,0.11,0.9,0.7,4,10,0.12195121951219512,72,0.8780487804878049,0.2857142857142857,0.25,7,0,0,0.949999988079071,6.670000076293945,0
12/09/22,811,0.12,0.9,0.1,5,10,0.12048192771084337,73,0.8795180722891566,0.2857142857142857,0.25,7,0,0,0.949999988079071,6.670000076293945,0
13/09/22,811,0.13,0.9,0.2,6,10,0.11904761904761904,74,0.8809523809523809,0.2857142857142857,0.25,7,0,0,0.949999988079071,6.670000076293945,0
14/09/22,811,0.14,0.9,0.3,7,10,0.11764705882352941,75,0.8823529411764706,0.2857142857142857,0.25,7,0,0,0.949999988079071,6.670000076293945,0
